Acton,1728864000,1.0,233.65,5.91,30.4,0.73,3.49,4.6,2.5
Acton,1728867600,1.0,216.96,0.52,41.49,0.21,0.79,0.9,0.72
Acton,1728871200,1.0,220.3,0.4,41.84,0.19,0.5,0.55,0.51
Acton,1728874800,1.0,220.3,0.4,41.49,0.18,0.5,0.53,0.48
Acton,1728878400,1.0,223.64,1.59,37.55,0.28,0.54,0.63,1.09
Acton,1728882000,1.0,230.31,3.56,34.33,0.44,0.88,1.07,2.01
Acton,1728885600,1.0,247.0,6.86,33.26,0.71,1.48,1.81,2.69
Acton,1728889200,1.0,280.38,13.02,31.83,1.25,2.42,2.9,3.2
Acton,1728892800,1.0,300.41,16.97,27.18,1.28,2.91,3.48,2.09
Acton,1728896400,1.0,290.39,13.54,28.25,1.03,2.42,2.96,1.28
Acton,1728900000,1.0,247.0,4.63,38.98,0.75,1.56,1.93,0.76
Acton,1728903600,1.0,233.65,2.91,42.92,0.72,1.84,2.21,0.68
Acton,1728907200,1.0,226.97,2.61,43.27,0.73,1.99,2.53,0.63
Acton,1728910800,1.0,220.3,2.4,45.06,0.72,2.63,3.61,0.58
Acton,1728914400,1.0,216.96,2.16,47.21,0.69,3.12,4.33,0.54
Acton,1728918000,1.0,213.62,1.8,47.92,0.63,3.07,4.14,0.52
Acton,1728921600,1.0,211.95,1.52,47.92,0.63,3.0,4.01,0.52
Acton,1728925200,1.0,210.29,1.39,47.92,0.63,3.15,4.16,0.52
Acton,1728928800,1.0,210.29,1.33,47.92,0.65,3.21,4.14,0.53
Acton,1728932400,1.0,210.29,1.3,47.92,0.64,2.89,3.65,0.52
Acton,1728936000,1.0,210.29,1.37,47.92,0.65,2.47,3.07,0.52
Acton,1728939600,1.0,211.95,1.84,47.21,0.68,2.08,2.57,0.55
Acton,1728943200,1.0,213.62,2.38,46.49,0.63,1.53,1.88,0.53
Acton,1728946800,1.0,213.62,2.31,45.78,0.57,1.14,1.37,0.52
Acton,1728950400,1.0,211.95,1.67,45.42,0.51,0.99,1.18,0.46
Acton,1728954000,1.0,210.29,1.03,47.92,0.4,0.83,1.0,0.39
Acton,1728957600,1.0,208.62,0.89,49.35,0.37,0.69,0.88,0.38
Acton,1728961200,1.0,208.62,0.85,49.35,0.33,0.66,0.91,0.38
Acton,1728964800,1.0,210.29,0.9,50.07,0.35,0.66,1.02,0.41
Acton,1728968400,1.0,210.29,0.98,50.07,0.37,0.68,1.12,0.44
Acton,1728972000,1.0,210.29,1.04,49.35,0.35,0.72,1.27,0.46
Acton,1728975600,1.0,211.95,1.5,48.64,0.4,0.81,1.59,0.56
Acton,1728979200,1.0,213.62,2.34,47.21,0.48,0.99,2.2,0.74
Acton,1728982800,1.0,216.96,2.57,47.21,0.54,1.19,2.91,0.87
Acton,1728986400,1.0,216.96,2.4,48.64,0.56,1.32,3.46,0.94
Acton,1728990000,1.0,216.96,2.12,50.07,0.59,1.35,3.77,0.99
Acton,1728993600,1.0,216.96,2.12,50.78,0.65,1.41,4.14,1.05
Acton,1728997200,1.0,216.96,2.16,50.07,0.66,1.42,4.24,1.05
Acton,1729000800,1.0,216.96,2.12,49.35,0.66,1.39,4.18,0.93
Acton,1729004400,1.0,213.62,1.95,48.64,0.64,1.34,4.04,0.79
Acton,1729008000,1.0,213.62,2.04,47.21,0.69,1.36,3.97,0.8
Acton,1729011600,1.0,213.62,2.29,45.06,0.75,1.42,3.97,0.87
Acton,1729015200,1.0,213.62,2.42,43.63,0.78,1.47,3.95,0.86
Acton,1729018800,1.0,213.62,2.57,42.56,0.83,1.5,3.96,0.86
Acton,1729022400,1.0,216.96,2.87,42.56,0.97,1.49,3.94,0.93
Acton,1729026000,1.0,220.3,3.6,43.63,1.15,1.53,4.03,1.05
Acton,1729029600,1.0,223.64,3.68,45.78,1.13,1.42,3.89,1.01
Acton,1729033200,1.0,223.64,3.43,47.92,1.12,1.28,3.48,1.14
Acton,1729036800,1.0,220.3,2.49,55.08,1.12,1.16,3.06,1.14
Acton,1729040400,2.0,220.3,1.32,67.23,0.97,1.16,2.7,0.97
Acton,1729044000,2.0,220.3,0.76,70.1,0.84,1.14,2.47,0.83
Acton,1729047600,2.0,220.3,0.57,69.38,0.74,1.07,2.28,0.74
Acton,1729051200,2.0,230.31,0.44,63.66,0.53,0.91,1.73,0.55
Acton,1729054800,2.0,236.99,0.42,60.08,0.4,0.8,1.35,0.45
Acton,1729058400,1.0,240.33,0.44,57.94,0.34,0.77,1.2,0.44
Acton,1729062000,1.0,247.0,2.59,48.64,0.41,1.03,1.52,1.46
Acton,1729065600,1.0,250.34,5.57,35.41,0.45,1.43,2.05,2.57
Acton,1729069200,1.0,247.0,6.68,26.82,0.46,1.71,2.44,2.72
Acton,1729072800,1.0,247.0,7.45,22.71,0.56,2.09,2.98,2.53
Acton,1729076400,1.0,257.02,8.91,18.24,0.63,2.64,3.71,2.12
Acton,1729080000,1.0,267.03,10.71,14.31,0.65,3.32,4.59,1.69
Acton,1729083600,1.0,273.71,11.82,10.64,0.57,3.78,5.27,1.46
Acton,1729087200,1.0,273.71,12.17,6.62,0.46,3.96,5.59,1.47
Acton,1729090800,1.0,270.37,12.17,4.2,0.43,4.06,5.74,1.66
Acton,1729094400,1.0,263.69,11.48,3.09,0.42,4.14,5.69,1.79
Acton,1729098000,1.0,253.68,10.11,2.66,0.4,4.13,5.29,1.69
Acton,1729101600,1.0,243.66,9.0,2.41,0.4,4.09,4.97,1.66
Acton,1729105200,1.0,236.99,8.4,2.21,0.52,4.01,4.83,2.38
Acton,1729108800,1.0,233.65,8.57,2.08,0.92,4.01,5.07,4.56
Acton,1729112400,1.0,243.66,6.68,5.99,1.55,4.36,5.64,7.16
Acton,1729116000,1.0,270.37,8.23,14.13,2.27,5.12,6.68,9.12
Acton,1729119600,1.0,277.04,10.88,34.33,2.33,6.31,8.04,8.04
Acton,1729123200,2.0,260.35,7.37,70.1,1.73,6.75,8.26,4.88
Acton,1729126800,1.0,226.97,0.86,57.94,0.64,2.39,2.8,0.91
Acton,1729130400,1.0,226.97,0.52,50.07,0.37,1.35,1.59,0.55
Acton,1729134000,1.0,230.31,0.54,47.92,0.28,1.01,1.19,0.52
Acton,1729137600,1.0,240.33,0.52,47.92,0.2,0.66,0.8,0.46
Acton,1729141200,1.0,247.0,0.53,49.35,0.17,0.53,0.66,0.46
Acton,1729144800,1.0,253.68,0.56,50.07,0.16,0.53,0.69,0.48
Acton,1729148400,1.0,260.35,2.42,43.99,0.26,0.71,0.95,1.14
Acton,1729152000,1.0,267.03,5.14,33.62,0.37,1.02,1.37,2.12
Acton,1729155600,1.0,267.03,6.0,27.18,0.41,1.33,1.8,2.76
Acton,1729159200,1.0,270.37,7.03,22.71,0.49,1.75,2.39,3.17
Acton,1729162800,1.0,270.37,7.37,19.85,0.52,2.08,2.84,3.04
Acton,1729166400,1.0,270.37,7.28,18.06,0.53,2.29,3.12,2.69
Acton,1729170000,1.0,267.03,6.6,17.52,0.47,2.31,3.12,2.34
Banks,1728568800,1.0,267.03,11.65,25.75,0.8,5.59,7.58,1.63
Banks,1728572400,1.0,257.02,9.0,29.68,0.63,6.1,8.4,1.28
Banks,1728576000,1.0,247.0,7.11,28.97,0.53,6.24,8.65,1.06
Banks,1728579600,1.0,240.33,6.25,26.46,0.53,6.29,8.78,1.16
Banks,1728583200,1.0,233.65,5.91,25.03,0.72,6.4,8.97,1.93
Banks,1728586800,1.0,230.31,5.83,23.25,0.93,6.4,8.98,2.75
Banks,1728590400,1.0,226.97,5.91,20.21,0.83,6.37,8.92,2.03
Banks,1728594000,1.0,236.99,6.08,21.28,0.97,6.62,9.31,1.42
Banks,1728597600,1.0,243.66,5.65,45.06,2.15,6.32,9.4,1.14
Banks,1728601200,1.0,253.68,6.51,57.22,2.62,6.88,10.29,1.42
Banks,1728604800,2.0,263.69,6.25,76.53,2.98,8.17,11.92,1.79
Banks,1728608400,2.0,233.65,2.25,84.4,2.26,6.15,9.65,1.16
Banks,1728612000,2.0,223.64,0.85,75.82,1.22,4.05,6.43,0.82
Banks,1728615600,2.0,220.3,0.49,67.23,0.65,2.86,4.44,0.7
Banks,1728619200,2.0,220.3,0.31,65.8,0.41,2.33,3.54,0.64
Banks,1728622800,2.0,220.3,0.32,67.95,0.36,2.2,3.24,0.59
Banks,1728626400,2.0,220.3,0.36,67.95,0.33,2.17,3.04,0.58
Banks,1728630000,1.0,230.31,2.96,55.79,0.44,2.52,3.31,1.12
Banks,1728633600,1.0,236.99,7.11,36.12,0.53,2.98,3.74,1.69
Banks,1728637200,1.0,243.66,10.11,23.25,0.69,3.43,4.3,2.22
Banks,1728640800,1.0,263.69,14.22,15.56,1.12,4.35,5.53,3.04
Banks,1728644400,1.0,287.06,16.79,10.91,1.25,5.25,6.77,2.72
Banks,1728648000,1.0,287.06,15.08,11.0,1.03,5.29,6.97,1.84
Banks,1728651600,1.0,257.02,9.34,17.88,0.66,3.95,5.4,1.06
Banks,1728655200,1.0,226.97,5.06,25.03,0.47,2.62,3.92,0.71
Banks,1728658800,1.0,206.95,2.4,31.47,0.39,1.89,3.25,0.56
Banks,1728662400,1.0,201.94,1.16,36.48,0.41,1.67,3.32,0.45
Banks,1728666000,1.0,200.27,0.91,36.84,0.39,1.62,3.48,0.41
Banks,1728669600,1.0,198.6,0.8,36.48,0.37,1.5,3.36,0.38
Banks,1728673200,1.0,198.6,0.71,37.91,0.35,1.45,3.1,0.36
Banks,1728676800,1.0,198.6,0.71,42.56,0.48,1.63,3.26,0.38
Banks,1728680400,1.0,201.94,0.82,48.64,0.65,1.69,3.33,0.42
Banks,1728684000,1.0,206.95,0.89,53.64,0.69,1.42,2.71,0.49
Banks,1728687600,1.0,208.62,0.79,57.22,0.63,0.96,1.77,0.52
Banks,1728691200,1.0,208.62,0.61,59.37,0.54,0.66,1.22,0.5
Banks,1728694800,2.0,206.95,0.46,60.08,0.44,0.5,0.88,0.42
Banks,1728698400,1.0,206.95,0.4,58.65,0.38,0.5,0.8,0.39
Banks,1728702000,1.0,205.28,0.36,57.94,0.34,0.5,0.81,0.39
Banks,1728705600,1.0,205.28,0.34,57.22,0.29,0.5,0.82,0.35
Banks,1728709200,1.0,205.28,0.4,56.51,0.3,0.5,0.91,0.36
Banks,1728712800,1.0,203.61,0.49,53.64,0.34,0.55,1.19,0.41
Banks,1728716400,1.0,203.61,0.89,49.35,0.44,0.66,1.41,0.53
Banks,1728720000,1.0,206.95,1.56,46.49,0.53,0.71,1.7,0.66
Banks,1728723600,1.0,208.62,1.88,45.78,0.58,0.91,2.49,0.73
Banks,1728727200,1.0,211.95,2.18,47.21,0.62,1.12,3.21,0.88
Banks,1728730800,1.0,213.62,2.61,46.49,0.63,1.26,3.58,0.93
Banks,1728734400,1.0,216.96,2.91,44.7,0.63,1.36,3.77,0.78
Banks,1728738000,1.0,223.64,4.28,39.34,0.57,1.63,4.04,0.74
Banks,1728741600,1.0,226.97,5.57,32.54,0.47,1.84,4.25,0.79
Banks,1728745200,1.0,223.64,5.48,28.61,0.4,1.88,4.27,0.89
Banks,1728748800,1.0,216.96,4.63,26.82,0.34,1.82,4.13,0.87
Banks,1728752400,1.0,211.95,3.86,26.46,0.29,1.74,3.89,0.79
Banks,1728756000,1.0,211.95,3.47,25.75,0.26,1.71,3.59,0.79
Banks,1728759600,1.0,213.62,3.3,25.03,0.26,1.69,3.33,0.77
Banks,1728763200,1.0,210.29,3.34,23.96,0.29,1.65,3.38,0.66
Banks,1728766800,1.0,216.96,3.43,27.54,0.47,1.78,3.85,0.67
Banks,1728770400,1.0,216.96,2.18,51.5,0.97,1.37,3.77,0.47
Banks,1728774000,1.0,220.3,2.14,57.22,1.12,1.37,3.43,0.65
Banks,1728777600,2.0,220.3,1.88,64.37,1.27,1.51,3.19,0.76
Banks,1728781200,2.0,211.95,1.16,66.52,1.07,1.26,2.31,0.68
Banks,1728784800,2.0,210.29,0.89,70.81,1.07,1.23,2.02,0.74
Banks,1728788400,2.0,206.95,0.74,72.24,1.01,1.1,1.74,0.79
Banks,1728792000,2.0,208.62,0.55,73.67,0.65,0.63,1.01,0.57
Banks,1728795600,2.0,208.62,0.51,72.24,0.47,0.5,0.77,0.46
Banks,1728799200,2.0,210.29,0.55,69.38,0.41,0.5,0.74,0.46
Banks,1728802800,2.0,216.96,2.14,62.23,0.56,0.56,0.83,0.93
Banks,1728806400,1.0,223.64,4.58,51.5,0.66,0.75,1.09,1.54
Banks,1728810000,1.0,223.64,4.63,44.7,0.56,0.82,1.19,1.65
Banks,1728813600,1.0,223.64,4.88,39.7,0.54,0.94,1.36,1.85
Banks,1728817200,1.0,223.64,5.31,33.97,0.54,1.1,1.58,2.12
Banks,1728820800,1.0,220.3,5.27,30.76,0.5,1.22,1.73,2.15
Banks,1728824400,1.0,216.96,5.27,29.33,0.45,1.26,1.77,2.03
Banks,1728828000,1.0,211.95,5.14,27.89,0.39,1.26,1.72,2.03
Banks,1728831600,1.0,210.29,5.23,26.11,0.42,1.37,1.85,2.15
Banks,1728835200,1.0,208.62,4.88,25.39,0.51,1.49,1.98,2.18
Banks,1728838800,1.0,205.28,4.37,26.11,0.69,1.57,2.05,2.6
Banks,1728842400,1.0,203.61,4.28,27.18,0.93,1.66,2.15,3.32
Banks,1728846000,1.0,205.28,4.58,27.54,1.15,1.76,2.27,3.96
Banks,1728849600,1.0,205.28,5.1,24.68,1.13,1.86,2.39,3.48
Banks,1728853200,1.0,213.62,6.68,21.64,1.06,2.14,2.75,2.37
Banks,1728856800,1.0,233.65,10.45,20.92,1.4,2.71,3.46,2.85
Banks,1728860400,1.0,250.34,13.02,18.42,1.62,3.43,4.34,4.37
Banks,1728864000,1.0,233.65,9.68,21.1,1.27,3.24,4.04,3.99
Banks,1728867600,1.0,216.96,1.0,45.78,0.38,1.05,1.26,0.73
Banks,1728871200,1.0,220.3,0.55,48.64,0.3,0.81,0.96,0.48
Banks,1728874800,1.0,220.3,0.57,49.35,0.28,0.68,0.8,0.45
Banks,1728878400,1.0,223.64,0.64,50.78,0.28,0.67,0.77,0.42
Banks,1728882000,1.0,226.97,0.86,52.21,0.35,0.77,0.86,0.42
Banks,1728885600,1.0,230.31,1.13,53.64,0.43,0.86,0.96,0.42
Banks,1728889200,1.0,240.33,3.17,50.07,0.6,0.99,1.15,0.74
Banks,1728892800,1.0,253.68,6.51,41.84,0.72,1.26,1.54,1.01
Banks,1728896400,1.0,263.69,8.05,34.33,0.78,1.59,1.97,0.99
Banks,1728900000,1.0,260.35,6.86,31.83,0.78,1.81,2.29,0.93
Banks,1728903600,1.0,240.33,4.2,33.62,0.62,1.78,2.21,0.68
Banks,1728907200,1.0,223.64,2.38,37.55,0.47,1.8,2.23,0.48
Banks,1728910800,1.0,211.95,1.37,44.7,0.39,2.07,2.8,0.34
Banks,1728914400,1.0,210.29,1.24,45.78,0.34,2.36,3.27,0.33
Banks,1728918000,1.0,208.62,1.01,46.49,0.3,2.48,3.39,0.31
Banks,1728921600,1.0,206.95,0.84,46.49,0.28,2.48,3.36,0.3
Banks,1728925200,1.0,208.62,0.77,46.49,0.29,2.37,3.18,0.29
Banks,1728928800,1.0,208.62,0.76,47.21,0.32,2.37,3.1,0.29
Banks,1728932400,1.0,208.62,0.74,47.21,0.32,2.32,2.95,0.28
Banks,1728936000,1.0,208.62,0.79,46.49,0.33,2.15,2.65,0.28
Banks,1728939600,1.0,206.95,1.04,45.78,0.34,1.73,2.09,0.29
Banks,1728943200,1.0,208.62,1.27,45.78,0.31,1.16,1.37,0.28
Banks,1728946800,1.0,208.62,1.32,44.7,0.32,0.85,0.99,0.29
Banks,1728950400,1.0,206.95,1.08,43.63,0.34,0.75,0.89,0.29
Banks,1728954000,1.0,206.95,0.92,45.06,0.36,0.68,0.84,0.3
Banks,1728957600,1.0,205.28,0.91,45.78,0.39,0.65,0.84,0.31
Banks,1728961200,1.0,205.28,0.92,46.49,0.39,0.65,0.88,0.33
Banks,1728964800,1.0,205.28,0.92,46.49,0.41,0.64,0.95,0.35
Banks,1728968400,1.0,206.95,0.9,47.92,0.42,0.67,1.05,0.37
Banks,1728972000,1.0,206.95,0.92,48.64,0.41,0.7,1.19,0.39
Banks,1728975600,1.0,208.62,1.16,48.64,0.39,0.76,1.43,0.41
Banks,1728979200,1.0,210.29,1.67,47.92,0.42,0.88,1.9,0.48
Banks,1728982800,1.0,211.95,1.8,48.64,0.47,1.07,2.64,0.54
Banks,1728986400,1.0,213.62,2.01,49.35,0.6,1.27,3.37,0.65
Banks,1728990000,1.0,216.96,2.16,50.07,0.69,1.37,3.81,0.74
Banks,1728993600,1.0,216.96,2.23,50.07,0.71,1.45,4.18,0.73
Banks,1728997200,1.0,220.3,2.61,48.64,0.71,1.51,4.32,0.74
Banks,1729000800,1.0,220.3,2.83,46.49,0.61,1.52,4.32,0.69
Banks,1729004400,1.0,216.96,2.46,45.06,0.48,1.48,4.22,0.61
Banks,1729008000,1.0,213.62,1.95,44.7,0.4,1.44,4.1,0.56
Banks,1729011600,1.0,213.62,1.74,43.63,0.38,1.44,4.03,0.57
Banks,1729015200,1.0,211.95,1.74,42.56,0.4,1.46,3.99,0.59
Banks,1729018800,1.0,211.95,1.82,41.49,0.41,1.47,3.95,0.62
Banks,1729022400,1.0,213.62,2.08,42.56,0.49,1.44,3.93,0.66
Banks,1729026000,1.0,216.96,2.87,45.06,0.7,1.46,4.01,0.69
Banks,1729029600,1.0,220.3,2.72,50.78,0.94,1.34,3.87,0.55
Banks,1729033200,1.0,220.3,3.04,50.78,1.1,1.29,3.57,0.73
Banks,1729036800,1.0,220.3,2.83,54.36,1.24,1.24,3.21,0.86
Banks,1729040400,2.0,220.3,2.34,62.23,1.36,1.27,2.86,0.91
Banks,1729044000,2.0,223.64,1.69,70.1,1.43,1.45,2.84,0.94
Banks,1729047600,2.0,223.64,1.27,75.1,1.45,1.6,2.94,0.99
Banks,1729051200,2.0,226.97,0.94,70.1,1.07,1.27,2.24,0.78
Banks,1729054800,2.0,233.65,0.87,64.37,0.8,0.99,1.64,0.62
Banks,1729058400,2.0,240.33,0.89,61.51,0.65,0.9,1.42,0.56
Banks,1729062000,1.0,247.0,2.72,55.08,0.78,1.09,1.61,1.01
Banks,1729065600,1.0,257.02,5.44,45.42,0.86,1.41,2.0,1.58
Banks,1729069200,1.0,253.68,5.91,37.55,0.74,1.57,2.19,1.58
Banks,1729072800,1.0,257.02,7.37,30.4,0.73,1.95,2.66,1.44
Banks,1729076400,1.0,263.69,9.6,21.99,0.76,2.58,3.44,1.22
Banks,1729080000,1.0,270.37,10.97,15.91,0.75,3.2,4.21,1.05
Banks,1729083600,1.0,273.71,11.82,11.09,0.66,3.63,4.74,0.95
Banks,1729087200,1.0,267.03,11.31,8.05,0.45,3.62,4.73,0.73
Banks,1729090800,1.0,253.68,9.68,6.8,0.33,3.36,4.22,0.61
Banks,1729094400,1.0,230.31,6.77,7.78,0.25,2.82,3.33,0.54
Banks,1729098000,1.0,213.62,4.84,8.94,0.25,2.41,2.79,0.63
Banks,1729101600,1.0,206.95,4.2,9.12,0.31,2.27,2.64,0.83
Banks,1729105200,1.0,203.61,4.28,8.32,0.42,2.24,2.71,1.27
Banks,1729108800,1.0,201.94,4.58,7.51,0.61,2.2,2.78,1.93
Banks,1729112400,1.0,213.62,5.4,8.67,1.13,2.47,3.19,3.33
Banks,1729116000,1.0,247.0,7.54,14.66,1.85,3.27,4.23,4.75
Banks,1729119600,1.0,273.71,10.63,32.19,2.18,4.46,5.57,4.75
Banks,1729123200,2.0,280.38,10.03,74.39,2.5,6.42,7.51,4.02
Banks,1729126800,2.0,233.65,1.8,72.96,1.57,3.43,3.86,1.3
Banks,1729130400,2.0,230.31,1.03,61.51,0.95,2.01,2.28,0.83
Banks,1729134000,1.0,230.31,1.2,52.93,0.78,1.29,1.51,0.71
Banks,1729137600,1.0,233.65,1.18,47.92,0.56,0.78,0.93,0.59
Banks,1729141200,1.0,240.33,1.07,47.21,0.45,0.57,0.7,0.54
Banks,1729144800,1.0,243.66,1.06,46.49,0.4,0.54,0.66,0.56
Banks,1729148400,1.0,257.02,3.13,42.92,0.57,0.72,0.91,1.03
Banks,1729152000,1.0,273.71,6.68,35.05,0.75,1.06,1.35,1.76
Banks,1729155600,1.0,277.04,7.88,28.61,0.74,1.34,1.71,2.12
Banks,1729159200,1.0,287.06,9.6,23.25,0.83,1.85,2.37,2.47
Banks,1729162800,1.0,293.73,11.31,18.24,0.92,2.42,3.13,2.5
Banks,1729166400,1.0,297.07,12.17,14.66,0.92,2.9,3.74,2.28
Banks,1729170000,1.0,297.07,12.34,12.34,0.86,3.18,4.09,2.09
Beard,1728568800,2.0,230.31,2.83,60.8,0.6,6.15,9.5,0.57
Beard,1728572400,1.0,226.97,2.42,53.64,0.45,5.49,8.53,0.67
Beard,1728576000,1.0,223.64,2.25,45.42,0.39,5.17,7.83,0.94
Beard,1728579600,1.0,220.3,2.27,37.55,0.33,5.07,7.29,1.22
Beard,1728583200,1.0,216.96,2.29,31.83,0.33,5.01,6.84,1.55
Beard,1728586800,1.0,211.95,2.33,27.54,0.34,4.9,6.48,1.69
Beard,1728590400,1.0,211.95,2.74,23.6,0.35,4.83,6.52,1.38
Beard,1728594000,1.0,223.64,4.24,20.56,0.52,5.12,7.25,1.16
Beard,1728597600,1.0,236.99,4.93,30.76,0.71,5.31,8.2,0.89
Beard,1728601200,1.0,250.34,5.83,38.27,0.86,5.7,9.19,1.01
Beard,1728604800,1.0,260.35,6.08,57.94,1.1,6.54,10.58,1.44
Beard,1728608400,2.0,233.65,1.61,80.82,1.34,4.85,7.98,0.83
Beard,1728612000,2.0,233.65,1.22,87.26,1.7,5.05,7.81,0.98
Beard,1728615600,2.0,226.97,0.97,82.25,1.42,4.25,6.54,0.95
Beard,1728619200,2.0,223.64,0.74,70.1,0.77,2.83,4.32,0.8
Beard,1728622800,2.0,223.64,0.82,69.38,0.62,2.38,3.55,0.78
Beard,1728626400,2.0,226.97,1.08,68.66,0.62,2.33,3.36,0.78
Beard,1728630000,1.0,250.34,6.34,56.51,0.89,2.84,3.89,1.68
Beard,1728633600,1.0,293.73,17.14,36.12,1.33,3.94,5.27,3.13
Beard,1728637200,1.0,323.77,24.68,22.89,1.82,4.97,6.76,4.5
Beard,1728640800,1.0,310.42,22.28,24.32,1.97,4.95,7.05,4.75
Beard,1728644400,1.0,270.37,13.88,25.39,1.27,3.77,5.91,2.88
Beard,1728648000,1.0,233.65,7.2,28.25,0.62,2.59,4.38,1.12
Beard,1728651600,1.0,206.95,1.82,40.05,0.27,1.57,2.93,0.35
Beard,1728655200,1.0,203.61,1.03,41.84,0.23,1.57,3.08,0.32
Beard,1728658800,1.0,203.61,0.71,41.84,0.23,1.72,3.65,0.34
Beard,1728662400,1.0,201.94,0.59,42.2,0.24,1.83,4.09,0.35
Beard,1728666000,1.0,201.94,0.53,41.84,0.24,1.84,4.26,0.36
Beard,1728669600,1.0,200.27,0.48,41.13,0.23,1.73,4.08,0.35
Beard,1728673200,1.0,198.6,0.41,41.84,0.23,1.59,3.71,0.32
Beard,1728676800,1.0,198.6,0.43,43.27,0.3,1.59,3.59,0.34
Beard,1728680400,1.0,200.27,0.56,45.78,0.39,1.52,3.34,0.39
Beard,1728684000,1.0,203.61,0.58,48.64,0.41,1.3,2.79,0.43
Beard,1728687600,1.0,205.28,0.48,52.21,0.37,1.02,2.17,0.44
Beard,1728691200,1.0,203.61,0.34,52.21,0.31,0.82,1.75,0.44
Beard,1728694800,1.0,203.61,0.27,53.64,0.26,0.65,1.39,0.39
Beard,1728698400,1.0,201.94,0.23,53.64,0.23,0.59,1.28,0.37
Beard,1728702000,1.0,200.27,0.22,50.78,0.22,0.69,1.56,0.38
Beard,1728705600,1.0,198.6,0.22,49.35,0.21,0.74,1.7,0.36
Beard,1728709200,1.0,196.93,0.23,47.21,0.21,0.77,1.72,0.36
Beard,1728712800,1.0,196.93,0.25,46.49,0.21,0.67,1.49,0.36
Beard,1728716400,1.0,200.27,0.4,46.49,0.22,0.59,1.49,0.39
Beard,1728720000,1.0,203.61,0.68,47.92,0.26,0.77,2.26,0.46
Beard,1728723600,1.0,206.95,0.78,50.07,0.29,0.92,2.94,0.49
Beard,1728727200,1.0,206.95,0.8,51.5,0.29,0.97,3.3,0.49
Beard,1728730800,1.0,206.95,0.93,50.78,0.28,0.98,3.34,0.45
Beard,1728734400,1.0,208.62,1.09,50.07,0.28,1.03,3.52,0.41
Beard,1728738000,1.0,211.95,2.25,45.42,0.35,1.2,3.82,0.8
Beard,1728741600,1.0,213.62,3.34,40.41,0.39,1.33,3.94,1.6
Beard,1728745200,1.0,211.95,3.47,38.27,0.44,1.38,3.86,2.5
Beard,1728748800,1.0,211.95,3.43,36.12,0.51,1.5,3.69,3.29
Beard,1728752400,1.0,210.29,3.17,31.47,0.46,1.57,3.18,3.01
Beard,1728756000,1.0,208.62,2.83,27.18,0.29,1.52,2.45,1.74
Beard,1728759600,1.0,206.95,2.42,24.68,0.15,1.34,1.94,0.71
Beard,1728763200,1.0,203.61,2.46,22.89,0.17,1.35,2.16,0.61
Beard,1728766800,1.0,210.29,3.3,22.53,0.31,1.57,2.92,0.64
Beard,1728770400,1.0,220.3,3.47,32.9,0.45,1.75,3.89,0.63
Beard,1728774000,1.0,226.97,4.03,41.84,0.57,2.07,4.57,0.87
Beard,1728777600,2.0,233.65,4.03,61.51,0.68,2.68,5.29,1.3
Beard,1728781200,2.0,210.29,0.8,61.51,0.4,0.9,1.98,0.54
Beard,1728784800,2.0,205.28,0.48,60.8,0.37,0.65,1.41,0.55
Beard,1728788400,2.0,203.61,0.42,60.08,0.38,0.55,1.15,0.58
Beard,1728792000,2.0,205.28,0.44,65.8,0.39,0.5,0.89,0.47
Beard,1728795600,2.0,208.62,0.52,69.38,0.42,0.5,0.83,0.44
Beard,1728799200,2.0,210.29,0.7,67.23,0.42,0.53,0.87,0.48
Beard,1728802800,2.0,220.3,3.21,60.08,0.6,0.67,1.08,0.98
Beard,1728806400,1.0,240.33,8.74,48.64,1.0,1.04,1.62,1.9
Beard,1728810000,1.0,257.02,12.0,40.77,1.24,1.45,2.19,2.63
Beard,1728813600,1.0,260.35,11.82,36.48,1.22,1.73,2.61,2.94
Beard,1728817200,1.0,263.69,11.31,33.62,1.21,1.93,2.9,3.1
Beard,1728820800,1.0,263.69,10.88,31.47,1.22,2.1,3.16,3.17
Beard,1728824400,1.0,263.69,11.31,28.97,1.18,2.26,3.41,3.42
Beard,1728828000,1.0,257.02,11.31,26.11,0.92,2.27,3.48,3.7
Beard,1728831600,1.0,243.66,10.02,23.96,0.66,2.15,3.39,3.48
Beard,1728835200,1.0,230.31,8.31,21.64,0.48,2.12,3.37,2.56
Beard,1728838800,1.0,220.3,7.28,18.6,0.45,2.26,3.54,2.18
Beard,1728842400,1.0,211.95,6.51,16.81,0.51,2.48,3.77,2.44
Beard,1728846000,1.0,206.95,6.0,16.27,0.61,2.73,4.03,2.82
Beard,1728849600,1.0,208.62,6.08,15.38,0.64,3.07,4.36,2.28
Beard,1728853200,1.0,220.3,7.97,15.38,0.95,3.75,5.16,2.12
Beard,1728856800,1.0,243.66,10.62,20.92,1.43,4.52,5.98,2.25
Beard,1728860400,1.0,270.37,14.74,23.25,1.91,5.22,6.75,2.98
Beard,1728864000,1.0,280.38,15.08,27.89,2.29,5.35,6.81,3.7
Beard,1728867600,1.0,220.3,0.68,43.63,0.21,0.53,0.66,0.56
Beard,1728871200,1.0,220.3,0.47,44.35,0.17,0.5,0.58,0.42
Beard,1728874800,1.0,220.3,0.48,44.7,0.17,0.5,0.57,0.4
Beard,1728878400,1.0,226.97,1.54,42.92,0.38,0.5,0.64,0.76
